"Survey Year","Trip identifier","Vessel name","Trip start date","Trip end date","GMA","PFMA","Set number","Set date","Start latitude","Start longitude","End latitude","End longitude","Bottom depth (m)","Tow duration (min)","Distance towed (m)","Vessel speed (m/min)","Trawl door spread (m)","Trawl mouth opening height (m)"
2012,"72527","W. E. RICKER","2012-05-22","2012-06-16","03","123","152","2012-06-15","48.755933","-125.567200","48.761716","-125.589783","145.000000",19,"1850.000","91.66850","64.58","3.9"
2012,"72527","W. E. RICKER","2012-05-22","2012-06-16","03","123","153","2012-06-15","48.548516","-125.489566","48.534133","-125.478550","111.000000",22,"1810.000","93.33520","64.58","3.4"
2012,"72527","W. E. RICKER","2012-05-22","2012-06-16","03","123","154","2012-06-15","48.440700","-125.493733","48.429466","-125.477816",NA,20,"1720.000","90.00180","64.58","3.5"
2012,"72527","W. E. RICKER","2012-05-22","2012-06-16","03","121","155","2012-06-15","48.496200","-125.254583","48.494783","-125.232100","141.000000",19,"1670.000","86.66840","64.58","3.9"
2012,"72527","W. E. RICKER","2012-05-22","2012-06-16","03","121","156","2012-06-15","48.544966","-125.169716","48.556766","-125.178516","105.000000",17,"1460.000","95.00190","64.58","3.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","1","2014-05-29","48.627366","-125.022466","48.612433","-125.015066","62.200000",19,"1760.000","91.66850","50.00","5.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","2","2014-05-29","48.680950","-125.184266","48.665066","-125.169050","76.300000",15,"2100.000","110.00220","50.00","5.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","3","2014-05-29","48.608750","-125.127500","48.596700","-125.109866","102.700000",19,"1870.000","96.66860","60.60","4.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","4","2014-05-29","48.596083","-125.161900","48.582883","-125.146850","107.800000",19,"1840.000","96.66860","66.10","4.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","5","2014-05-29","48.571083","-125.185950","48.557566","-125.170883","100.900000",18,"1870.000","100.00200","60.60","4.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","6","2014-05-29","48.553633","-125.176433","48.539200","-125.162450","105.500000",19,"1910.000","100.00200","58.30","4.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","7","2014-05-30","48.553800","-125.296466","48.570483","-125.295283","105.000000",19,"1860.000","96.66860","58.00","4.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","8","2014-05-30","48.557100","-125.291083","48.540266","-125.297583","106.700000",18,"1940.000","103.33540","58.00","4.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","9","2014-05-30","48.537800","-125.268700","48.522283","-125.273083","111.500000",18,"1760.000","93.33520","57.50","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","10","2014-05-30","48.513450","-125.286850","48.503283","-125.297900","138.000000",13,"1400.000","98.33530","60.80","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","11","2014-05-30","48.479300","-125.231150","48.484950","-125.252650","147.400000",22,"1710.000","90.00180","67.00","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","121","12","2014-05-30","48.373016","-125.315783","48.382883","-125.331750","116.400000",20,"1610.000","86.66840","61.10","4.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","13","2014-05-30","48.472600","-125.471066","48.462716","-125.490783","117.000000",19,"1830.000","95.00190","57.30","4.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","14","2014-05-30","48.450983","-125.552166","48.441400","-125.568933","113.500000",21,"1640.000","85.00170","60.20","4.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","15","2014-05-31","48.438166","-125.690850","48.439633","-125.714033","126.600000",21,"1820.000","90.00180","64.70","4.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","16","2014-05-31","48.358933","-125.862500","48.343700","-125.852450","163.900000",22,"2100.000","96.66860","65.10","3.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","17","2014-05-31","48.300800","-125.841316","48.306400","-125.860250","191.800000",22,"1710.000","81.66830","67.50","3.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","18","2014-05-31","48.398500","-126.048866","48.402766","-126.071866","225.200000",23,"1910.000","91.66850","67.60","3.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","19","2014-05-31","48.465083","-126.149133","48.479750","-126.156533","258.400000",22,"2110.000","93.33520","73.60","3.1"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","20","2014-06-01","48.639500","-126.047150","48.624216","-126.040816","117.900000",19,"1750.000","93.33520","62.60","2.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","22","2014-06-01","48.622300","-126.067200","48.635566","-126.073816","131.100000",22,"1630.000","85.00170","63.70","3.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","23","2014-06-01","48.604500","-126.123200","48.618633","-126.127166","153.400000",22,"1720.000","85.00170","68.10","3.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","24","2014-06-01","48.622766","-126.136483","48.634766","-126.151200","159.600000",22,"1810.000","91.66850","67.00","3.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","25","2014-06-01","48.526883","-126.154566","48.511883","-126.144766","196.800000",23,"2040.000","98.33530","64.50","2.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","26","2014-06-02","48.653733","-126.205950","48.640350","-126.191566","195.600000",20,"1880.000","98.33530","65.10","4.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","27","2014-06-02","48.669816","-126.249883","48.684350","-126.257150","302.900000",14,"1270.000","91.66850","66.50","4.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","28","2014-06-02","48.753516","-126.226600","48.768650","-126.235366","155.600000",22,"1930.000","96.66860","69.50","4.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","29","2014-06-02","48.763516","-126.176883","48.748516","-126.174016","138.400000",23,"1910.000","90.00180","70.40","5.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","30","2014-06-02","48.723700","-126.013683","48.708550","-126.006983","93.500000",20,"1790.000","93.33520","58.90","5.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","31","2014-06-02","48.673016","-125.992916","48.662683","-125.985200","102.000000",17,"1290.000","88.33510","59.20","5.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","32","2014-06-02","48.615133","-125.929000","48.629466","-125.933366","96.700000",21,"1680.000","85.00170","58.00","5.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","33","2014-06-02","48.576400","-125.824750","48.588183","-125.838550","73.100000",20,"1720.000","90.00180","57.30","5.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","35","2014-06-03","48.702416","-125.803600","48.692833","-125.788100","69.700000",20,"1600.000","83.33500","53.70","5.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","36","2014-06-03","48.693883","-125.749466","48.686416","-125.729233","138.400000",21,"1720.000","90.00180","63.90","4.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","37","2014-06-03","48.640966","-125.754300","48.631733","-125.738050","56.900000",20,"1690.000","83.33500","53.70","5.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","38","2014-06-03","48.596900","-125.481500","48.593566","-125.457283","139.700000",21,"1860.000","95.00190","61.10","4.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","39","2014-06-03","48.689216","-125.554333","48.691916","-125.530750","154.600000",21,"1870.000","93.33520","67.80","4.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","40","2014-06-04","48.805083","-125.488233","48.789116","-125.485133","103.800000",20,"1790.000","91.66850","65.30","4.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","41","2014-06-04","48.703716","-125.560783","48.698150","-125.585783","133.000000",22,"1930.000","95.00190","66.30","4.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","42","2014-06-04","48.744783","-125.671850","48.735700","-125.691983","186.000000",21,"1840.000","95.00190","71.30","4.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","43","2014-06-04","48.729150","-125.972783","48.738733","-125.990850","77.400000",20,"1710.000","90.00180","59.60","4.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","44","2014-06-05","48.942300","-125.930583","48.950850","-125.948350","52.400000",19,"1610.000","88.33510","52.30","4.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","45","2014-06-05","48.912250","-126.254650","48.918350","-126.274016","124.300000",17,"1570.000","90.00180","65.50","3.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","46","2014-06-05","48.765183","-126.438450","48.759200","-126.460316","391.600000",20,"1750.000","90.00180","76.70","3.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","47","2014-06-05","48.789516","-126.450866","48.785400","-126.427900","272.500000",20,"1750.000","90.00180","72.40","3.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","48","2014-06-05","48.833850","-126.567866","48.849950","-126.568083","299.100000",19,"1800.000","95.00190","64.33","2.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","49","2014-06-05","48.855350","-126.535233","48.836700","-126.543183","238.800000",19,"2150.000","113.33560","64.33","2.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","50","2014-06-05","48.994533","-126.535633","49.008166","-126.547133","161.800000",23,"1940.000","91.66850","64.33","2.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","51","2014-06-06","48.973100","-126.759083","48.965166","-126.737400","438.900000",23,"2030.000","95.00190","64.33","2.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","52","2014-06-06","49.005750","-126.655950","49.004016","-126.631566","192.000000",23,"2100.000","95.00190","64.33","2.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","53","2014-06-06","49.041350","-126.552466","49.038266","-126.527950","147.900000",21,"1860.000","96.66860","64.33","2.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","54","2014-06-06","49.051950","-126.518183","49.045283","-126.492266","142.000000",22,"2070.000","103.33540","64.33","3.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","55","2014-06-06","49.040416","-126.465183","49.027816","-126.447216","140.500000",21,"1960.000","101.66870","64.33",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","56","2014-06-06","49.057133","-126.432533","49.046216","-126.416516","131.700000",20,"1690.000","88.33510","64.33","1.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","57","2014-06-06","49.053816","-126.355250","49.041650","-126.338216","117.300000",20,"1770.000","96.66860","64.33","5.1"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","58","2014-06-06","49.050300","-126.332100","49.042966","-126.309366","110.100000",20,"1870.000","98.33530","64.33","3.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","59","2014-06-07","49.235800","-126.507133","49.221733","-126.497866","94.500000",21,"1710.000","90.00180","60.60","4.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","60","2014-06-07","49.168266","-126.409483","49.155133","-126.395283","92.900000",21,"1860.000","95.00190","62.40","4.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","61","2014-06-07","49.167666","-126.379050","49.151833","-126.370083","86.500000",22,"1990.000","96.66860","59.70","5.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","62","2014-06-07","49.069950","-126.468166","49.076266","-126.490500","131.800000",20,"1760.000","93.33520","64.20","5.1"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","63","2014-06-07","49.085350","-126.633883","49.092800","-126.656566","137.400000",23,"2030.000","93.33520","67.60","5.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","64","2014-06-07","49.072966","-126.654316","49.063266","-126.634533","140.900000",21,"1850.000","95.00190","66.20","5.1"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","65","2014-06-07","49.003500","-126.744916","49.010150","-126.767083","275.900000",25,"2010.000","93.33520","66.10","4.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","66","2014-06-07","49.021400","-126.773900","49.031566","-126.794733","247.300000",24,"2040.000","93.33520","69.60","4.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","67","2014-06-08","49.020766","-126.858650","49.030666","-126.878333","431.500000",25,"1940.000","95.00190","64.33","4.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","68","2014-06-08","49.059866","-126.917783","49.074416","-126.928550","438.500000",27,"2080.000","96.66860","64.33","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","69","2014-06-08","49.115716","-126.896916","49.105050","-126.876516","232.100000",24,"2020.000","93.33520","69.30","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","70","2014-06-08","49.096883","-126.860766","49.082250","-126.847383","218.800000",24,"2040.000","100.00200","68.00","4.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","71","2014-06-08","49.150383","-126.885983","49.138133","-126.870566","184.300000",22,"1860.000","93.33520","66.30","4.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","72","2014-06-08","49.084166","-126.761750","49.069966","-126.747300","168.400000",21,"1940.000","98.33530","63.50","4.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","73","2014-06-08","49.079433","-126.731700","49.065650","-126.718366","160.500000",21,"1900.000","93.33520","65.90","4.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","74","2014-06-08","49.117716","-126.653433","49.106266","-126.636600","134.200000",23,"2030.000","91.66850","65.90","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","75","2014-06-09","49.100416","-126.611300","49.113116","-126.625450","132.600000",23,"1920.000","90.00180","69.20","3.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","76","2014-06-09","49.162316","-126.797350","49.176283","-126.807316","139.400000",23,"1900.000","88.33510","67.90","3.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","77","2014-06-09","49.146816","-126.962966","49.158250","-126.980783","336.400000",27,"2170.000","91.66850","71.70","3.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","78","2014-06-09","49.202500","-127.047883","49.215400","-127.065716","331.600000",27,"2130.000","91.66850","72.00","3.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","79","2014-06-09","49.230550","-127.031100","49.218600","-127.016216","216.000000",21,"1710.000","90.00180","68.30","2.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","80","2014-06-09","49.203816","-126.985433","49.189750","-126.968433","221.800000",23,"2010.000","91.66850","69.20","2.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","81","2014-06-09","49.247133","-126.831000","49.234500","-126.814916","136.700000",22,"1960.000","95.00190","69.30","2.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","82","2014-06-09","49.316733","-126.735100","49.305666","-126.716533","111.600000",21,"1860.000","93.33520","61.50","3.1"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","83","2014-06-11","49.356600","-126.886616","49.343583","-126.872566","132.600000",20,"1750.000","93.33520","64.30","4.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","84","2014-06-11","49.292383","-127.064016","49.302600","-127.083200","175.600000",21,"1850.000","93.33520","63.70","5.1"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","85","2014-06-11","49.282650","-127.152133","49.296233","-127.168900","377.000000",25,"2260.000","100.00200","72.70","4.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","86","2014-06-11","49.298266","-127.153816","49.284933","-127.138900","267.100000",23,"2030.000","95.00190","69.20","4.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","87","2014-06-11","49.394966","-127.182900","49.378983","-127.177583","172.500000",21,"1920.000","96.66860","56.50","5.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","88","2014-06-11","49.397616","-126.894983","49.409566","-126.912700","124.100000",21,"1970.000","96.66860","67.30","4.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","89","2014-06-11","49.499900","-126.770616","49.486300","-126.775850","51.900000",21,"1620.000","81.66830","46.30","5.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","90","2014-06-12","49.495916","-126.840083","49.481516","-126.835166","71.600000",20,"1650.000","86.66840","50.40","5.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","91","2014-06-12","49.488550","-127.005616","49.498966","-127.023833","118.700000",20,"1820.000","90.00180","61.60","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","92","2014-06-12","49.498033","-127.088400","49.482016","-127.088216","137.100000",22,"1920.000","93.33520","67.10","4.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","93","2014-06-12","49.460600","-127.197083","49.447450","-127.190666","163.700000",21,"1610.000","83.33500","66.20","4.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","94","2014-06-12","49.484350","-127.222716","49.469766","-127.217433","172.100000",19,"1820.000","103.33540","62.30","4.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","95","2014-06-12","49.559616","-127.167433","49.573333","-127.179166","138.400000",21,"1870.000","91.66850","65.90","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","96","2014-06-12","49.573116","-126.991950","49.564483","-126.973683","99.400000",20,"1670.000","88.33510","60.90","4.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","97","2014-06-12","49.665116","-127.045266","49.651283","-127.037666","81.100000",21,"1670.000","93.33520","56.90","4.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","127","98","2014-06-13","50.375900","-128.418950","50.361733","-128.405950","220.900000",22,"1950.000","100.00200","68.40","4.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","127","99","2014-06-13","50.442833","-128.513766","50.455700","-128.527783","238.900000",24,"1800.000","91.66850","64.70","3.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","05","127","100","2014-06-13","50.504950","-128.365983","50.491366","-128.358450","157.100000",22,"1730.000","86.66840","69.90","3.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","05","127","101","2014-06-13","50.526183","-128.370883","50.539366","-128.386466","146.500000",23,"2040.000","90.00180","69.00","2.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","127","102","2014-06-13","50.398566","-128.442666","50.382283","-128.431716","217.800000",23,"2130.000","106.66880","60.80","3.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","127","103","2014-06-13","50.341750","-128.288633","50.325616","-128.282216","202.600000",24,"2070.000","100.00200","66.50","2.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","127","104","2014-06-14","50.420716","-128.203016","50.427300","-128.219100","120.200000",17,"1420.000","88.33510","62.60","3.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","127","105","2014-06-14","50.450500","-128.245850","50.436816","-128.235633","124.200000",21,"1790.000","88.33510","61.90","3.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","127","106","2014-06-14","50.085883","-128.013016","50.069383","-128.011350","198.100000",22,"1720.000","96.66860","68.00","2.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","126","108","2014-06-14","49.920733","-127.726350","49.906600","-127.715566","154.400000",22,"1770.000","95.00190","67.50","2.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","126","110","2014-06-14","49.913966","-127.538733","49.923933","-127.517916","66.400000",21,"1940.000","96.66860","53.10","4.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","126","111","2014-06-15","49.959650","-127.566766","49.951366","-127.578550","63.300000",15,"1300.000","91.66850","55.10","5.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","113","2014-06-15","49.628800","-127.398666","49.616366","-127.402750","363.900000",16,"1440.000","98.33530","67.40",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","114","2014-06-15","49.596066","-127.312250","49.588200","-127.294150","197.800000",18,"1780.000","106.66880","67.30",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","115","2014-06-15","49.676350","-127.267400","49.683166","-127.289366","131.400000",22,"1910.000","91.66850","69.40",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","116","2014-06-16","49.738366","-127.094366","49.741300","-127.117850","71.400000",19,"1750.000","90.00180","53.50",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","117","2014-06-16","49.698250","-127.218466","49.683433","-127.221916","118.500000",19,"1680.000","91.66850","65.70",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","118","2014-06-16","49.662050","-127.099116","49.649833","-127.084050","102.400000",20,"1750.000","93.33520","66.70",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","119","2014-06-16","49.541233","-127.043666","49.526783","-127.035783","116.200000",21,"1780.000","91.66850","65.30",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","120","2014-06-16","49.501750","-127.050433","49.488733","-127.037816","124.900000",21,"1810.000","90.00180","67.70",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","121","2014-06-16","49.431483","-126.975283","49.442666","-126.992483","127.400000",21,"1850.000","90.00180","71.00",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","122","2014-06-16","49.427733","-126.789833","49.440266","-126.804550","77.800000",22,"1900.000","93.33520","63.30",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","123","2014-06-17","49.482400","-126.989383","49.468250","-126.976733","117.400000",20,"1920.000","96.66860","67.90","4.1"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","124","2014-06-17","49.371200","-126.936466","49.358366","-126.920350","141.000000",23,"1950.000","95.00190","69.90","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","125","2014-06-17","49.266366","-126.996733","49.253983","-126.978000","168.200000",21,"1930.000","103.33540","69.20","4.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","125","126","2014-06-17","49.228933","-127.054766","49.214650","-127.041716","259.100000",22,"2040.000","100.00200","70.10","4.7"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","128","2014-06-17","49.070183","-126.885633","49.084933","-126.897883","312.800000",22,"1920.000","95.00190","72.10","4.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","129","2014-06-17","49.278333","-126.567950","49.268516","-126.550283","94.100000",21,"1690.000","90.00180","60.20","4.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","130","2014-06-17","49.202500","-126.320916","49.187316","-126.315183","61.700000",20,"1720.000","93.33520","54.10","5.2"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","132","2014-06-18","49.189666","-126.585433","49.187283","-126.607400","118.500000",20,"1670.000","85.00170","66.70","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","04","124","133","2014-06-18","49.134200","-126.721933","49.120250","-126.711616","137.900000",21,"1760.000","91.66850","67.40","4.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","134","2014-06-18","49.061416","-126.651133","49.051333","-126.633716","145.400000",22,"1780.000","90.00180","67.50","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","135","2014-06-18","49.070366","-126.601850","49.068033","-126.577566","135.100000",22,"1840.000","93.33520","65.40","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","136","2014-06-18","49.088750","-126.516900","49.083783","-126.494750","132.100000",20,"1770.000","90.00180","63.30","4.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","137","2014-06-18","48.963900","-126.645766","48.946816","-126.643883","485.200000",27,"2190.000","101.66870","73.00","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","138","2014-06-18","48.879966","-126.520666","48.865233","-126.514916","208.800000",24,"1810.000","90.00180","68.40","4.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","139","2014-06-18","48.812416","-126.458066","48.816833","-126.482200","213.100000",23,"1920.000","95.00190","70.50","4.4"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","140","2014-06-19","48.828833","-126.588866","48.845350","-126.593066","374.100000",27,"2230.000","98.33530","72.00","3.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","141","2014-06-19","48.749950","-126.504483","48.744883","-126.479033","427.100000",25,"2120.000","101.66870","71.20","3.5"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","142","2014-06-19","48.784116","-126.362916","48.778716","-126.339683","252.600000",24,"1880.000","93.33520","66.20","3.6"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","143","2014-06-19","48.785166","-126.277250","48.772983","-126.263133","165.600000",22,"1740.000","88.33510","67.70","3.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","144","2014-06-19","48.752583","-126.241400","48.737316","-126.241600","165.300000",22,"1780.000","88.33510","68.60","3.0"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","145","2014-06-19","48.696666","-126.230400","48.685066","-126.221283","171.700000",18,"1510.000","93.33520","67.80","2.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","146","2014-06-19","48.730550","-126.098933","48.714633","-126.098466","117.800000",21,"1840.000","91.66850","64.90","3.1"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","124","147","2014-06-19","48.747716","-125.966233","48.760600","-125.981283","82.000000",20,"1830.000","95.00190","60.40","3.3"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","148","2014-06-20","48.748716","-125.320316","48.742166","-125.342816","98.700000",21,"1860.000","93.33520","68.30","2.8"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","149","2014-06-20","48.682733","-125.646366","48.675883","-125.667433","91.500000",22,"1770.000","86.66840","64.30",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","150","2014-06-20","48.627383","-125.621550","48.640366","-125.609633","63.100000",21,"1780.000","88.33510","64.33",NA
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","151","2014-06-20","48.685683","-126.028716","48.670983","-126.027800","106.500000",20,"1670.000","93.33520","63.90","2.9"
2014,"75670","W. E. RICKER","2014-05-28","2014-06-21","03","123","152","2014-06-20","48.602466","-125.912783","48.587716","-125.902600","89.900000",21,"1860.000","93.33520","60.50","2.7"
